ra,dec,psfMag_r,psfMag_g
0.320536058344942,0.302696923005239,22.8582,24.71885
0.393591159471296,0.0472435528833058,23.4781,24.89281
0.393673211093414,0.279578789647721,23.2286,24.33287
0.393763196920679,0.0951673908559792,25.28087,23.48725
0.393839317587416,0.0825953512002611,23.02693,24.77936
0.393861082219473,0.377484775854752,22.6758,23.71043
0.394132761342348,0.495548682081866,25.3948,24.36888
0.394176672786415,0.449610277396687,22.48481,22.9844
0.394465470360274,0.29217714581626,21.95227,23.06372
0.394488790268898,0.110614714373338,11.82218,12.16346
0.394504722811234,0.279207902235319,24.61471,24.52794
0.395045297367119,0.289719744223786,24.37539,25.1649
0.395092521358038,0.274532560871178,24.80166,21.36252
0.395375434570894,0.403492983982284,19.2658,19.80532
0.395440619581962,0.313461612217698,21.90809,23.28174
0.395492943856993,0.378134616771857,16.8506,17.91956
0.395594064601653,0.386859902682168,21.84842,22.93087
0.395608477481844,0.150430836106132,18.19176,19.46827
0.395859172930727,0.291466949961663,22.01697,23.48271
0.476073324224387,0.223526540849837,25.78696,23.20036
0.476209003292581,0.35145639924036,23.08184,24.64605
0.476244900090526,0.12227148604298,20.30433,21.68115
0.476317196165532,0.0110464761407538,21.71022,23.13639
0.476332692682945,0.473288643458668,23.6098,24.44756
0.476387131741888,0.364007980601969,22.19171,22.8159
0.476443659581705,0.0122116989790106,22.86348,24.37577
0.476499349511149,0.0103928833109421,25.34416,23.53666
0.477895494271195,0.215062213143315,16.30914,17.14065
0.47803054049507,0.495564069127766,24.51545,25.49991
0.00254878477630882,0.348889264253423,22.49623,24.92341
0.00257351385950422,0.107051881495747,20.59703,21.10341
0.0027205111674391,0.423798385350851,24.66046,25.02299
0.00289105433833825,0.0421340386770312,23.38267,24.77517
0.00306855357058566,0.46534656200801,22.86659,23.79624
0.00343255097590145,0.378522068255125,21.89599,22.27946
0.00357591782855593,0.452819384724355,20.96531,22.37359
0.00376727825773138,0.145816043829514,24.60493,24.82742
0.00405476431816432,0.178943998122087,22.01453,23.61605
0.00413424035636467,0.455656888674226,22.75894,25.28875
0.00438732659642938,0.369149904842606,20.65684,21.99484
0.00442211640950063,0.487040546719043,24.66209,24.28599
0.00458252873805876,0.199261212439963,24.17556,25.80314
0.00464139343814374,0.0299949181540732,22.98294,23.38514
0.00466379394560512,0.183345745916733,22.22462,23.52934
0.0854148260829675,0.495560837228776,24.61447,25.04111
0.0854271332685528,0.451110049603449,21.25002,21.36109
0.0859452824608127,0.426302924874579,14.43626,14.90226
0.0859740153892972,0.367138819779282,22.96923,24.00893
0.0860287544116467,0.115399057123058,22.05896,23.49762
0.08642642929874,0.302128898524455,22.40848,23.32697
0.0869486419572922,0.329273852946744,22.92149,24.72287
0.0872497050445418,0.455589799496599,19.69016,20.91973
0.0874014368752114,0.446284341432919,21.02108,21.34251
0.0876108696168103,0.360385433689227,23.20086,24.57767
0.166170514467447,0.129694198172457,21.88952,23.46553
0.166173291421529,0.491072111269349,23.01559,23.32006
0.166566062821829,0.453107994544129,22.69756,23.23533
0.166868371278838,0.443933456312863,23.75008,24.13591
0.166873307092374,0.315003163844019,10.84109,11.41965
0.167056616174477,0.417224793834229,15.14577,16.03231
0.16765045197543,0.151892095363043,25.02824,25.33998
0.167710023751908,0.280974879110997,23.71063,23.47079
0.167763472077699,0.0421592455573656,24.56202,23.48662
0.16792581463551,0.223551150794172,24.80206,25.11429
0.167949444543591,0.177482010836306,22.93403,23.64082
0.167951067286367,0.306952785223771,20.56845,22.03415
0.167956533975024,0.158476232625552,23.57894,23.46276
0.167971654518938,0.00512885858998046,21.14947,22.26144
0.168013538994956,0.355849496918095,20.64042,21.45288
0.168084430067267,0.229288329347989,21.78597,25.11429
0.245900778592841,0.316100737588875,21.09118,21.4458
0.245959057735762,0.063842568690308,24.53618,24.48597
0.246109033638666,0.00395766908075183,22.53769,25.01829
0.246907454149834,0.378277234775274,19.77783,20.53994
0.247120464990019,0.471380306650736,22.867,23.41878
0.247219089188548,0.408950295308547,24.98329,25.4099
0.247421618676043,0.450157040189809,21.62025,22.48872
0.247761467991154,0.254887022509619,21.60967,23.5009
0.248139983071669,0.19087632936408,23.13888,23.99752
0.248178709322588,0.234640250120759,14.84886,15.50624
0.325513521228915,0.0824749373549166,23.05687,25.04727
0.325716015102561,0.20696128457874,23.31893,23.72179
0.325922899038956,0.186629619562838,25.08406,25.18001
0.325929163346373,0.116388654835118,20.87214,22.2409
0.326497157163459,0.103106970969925,19.30763,20.6678
0.326786373365053,0.295461897438889,21.96027,23.37858
0.327038808685723,0.0973925735291035,23.01072,24.48484
0.327306293105437,0.21791670359533,14.43472,15.14481
0.327414873246202,0.163219164529996,25.11276,23.44852
0.327587794021952,0.326549227198476,23.26526,23.84688
0.3276851041295,0.455749456820336,22.97026,25.34274
0.327801466203653,0.422107674026654,22.75259,24.39054
0.327819829887744,0.216075373145991,19.89661,21.35889
0.401350801804776,0.197439310675132,24.61963,24.22449
0.401377001422116,0.192602044013186,24.71525,24.73227
0.401380466762873,0.229084619002038,22.73974,24.02451
0.40147642181295,0.0107116481917457,18.07098,19.52987
0.401490798175832,0.193757185623739,23.93032,24.84044
0.401519184484684,0.132151121459858,22.51961,23.89444
0.401592025896472,0.203699599696806,18.70675,20.25608
0.401626088043088,0.235918257885833,10.19994,11.05809
0.40197966680239,0.463674589237802,23.15088,23.16467
0.402023353928687,0.195245074574082,24.11699,25.27314
0.402108111782582,0.384248253038647,24.95963,24.94526
0.4021217397719,0.46882936584628,19.93171,21.38878
0.402170612912439,0.0538354688581409,20.76401,21.59513
0.402760243332283,0.203470010367699,16.07681,17.11269
0.402772140161034,0.48917879914504,23.51216,24.61468
0.402796752292621,0.19861885105641,24.5709,24.93017
0.402913196631914,0.282256333338501,20.74684,22.27118
0.403019948313897,0.38679220172814,15.7999,17.24383
0.403096202651337,0.2009393974689,24.4961,25.12298
0.403130507981587,0.308645167113506,22.85308,24.24628
0.403487951873899,0.35959136072679,23.28991,23.42245
0.403546749564885,0.193152414025926,24.43446,25.49564
0.403548822576397,0.49525398182824,22.28581,23.27783
0.481064509254606,0.133296664055443,23.39783,23.12693
0.481189981477023,0.149009975986771,24.75833,24.63293
0.481263621363997,0.116302584700538,17.18267,18.14452
0.481489899831509,0.168244829876566,24.19759,25.67622
0.481644345182701,0.430748820504833,25.06883,24.95345
0.481820765065345,0.177510931513986,25.24059,25.87852
0.482001341877972,0.182422785819405,23.15467,24.60761
0.482104265132307,0.417983399465503,21.00539,22.67388
0.482140729570517,0.407409130258106,21.61604,23.19088
0.48236929162915,0.128535580346233,24.73107,23.56829
0.482492886792159,0.397347762839629,20.21646,20.52443
0.482587451596046,0.178345808427702,23.43187,24.48628
0.482656711236258,0.0971818273879632,19.02689,20.28495
0.482784683624857,0.320733248189435,21.74071,23.0632
0.483052403075845,0.451545520805776,15.22841,16.44324
0.0748846415472713,0.407499340977258,20.80525,20.8761
0.0749462755115538,0.00279218280058689,19.94164,21.32496
0.0751382326221233,0.444441029177708,24.24046,25.58363
0.0754072933134466,0.351752702290138,22.00047,22.86604
0.0754779307774811,0.286259500755761,21.33437,21.83015
0.075502195159288,0.290987444908676,25.00685,24.75655
0.0755210180153636,0.0559800119304496,14.55616,15.78425
0.0756966648261628,0.197763032972556,24.52831,25.43028
0.0757162537973954,0.335309688753865,19.0956,20.55967
0.0757329100938478,0.223589395852907,24.22635,23.17657
0.0757678235314643,0.310866693393357,23.42546,24.4501
0.0759611675270779,0.14053009928252,23.31827,24.46301
0.0762560617906161,0.47616152900679,20.9079,21.2187
0.0763935950807344,0.108746572294337,18.57287,18.82878
0.0767895021021161,0.472252288662662,21.664,22.12721
0.0768285310129961,0.053659192029524,23.89305,25.11431
0.0769210055654526,0.22968386948637,24.41903,25.31655
0.158874557747447,0.0374588373599307,19.83254,21.134
0.158899206346291,0.213979168646761,22.40232,23.46749
0.159030675422457,0.374267623829426,21.86083,23.70414
0.159182224838585,0.0617760758150404,23.16912,23.92857
0.159414547456436,0.418873843428266,19.80957,20.44787
0.159654878242813,0.0380846212648572,22.7637,23.27621
0.159893394658639,0.322709578924877,16.12723,17.53746
0.160006608879939,0.327324273524796,23.36651,23.68164
0.160433734147716,0.225927723978586,19.77661,25.11429
0.160532521733012,0.0917817733915184,24.61051,25.0907
0.160537492558777,0.205230154067264,15.08356,15.76145
0.160633362458684,0.156015693298922,23.08361,23.89141
0.160721049552853,0.0908240542512956,23.27452,23.3679
0.160721191152675,0.219093858066321,24.80206,25.11429
0.238280982105778,0.288462414635449,18.94428,19.65626
0.238327667487624,0.213097122817499,20.64121,21.71676
0.238475239302943,0.310853777185071,22.87311,24.20613
0.238714162022063,0.335669559126202,23.57884,24.35364
0.239213858323694,0.399745552331639,22.70053,23.68111
0.239447651448454,0.193884962409533,24.71068,25.30353
0.239884558330914,0.3886514474102,22.69374,23.29165
0.240086946112541,0.0533624410769091,13.70378,13.90944
0.24009679657388,0.318092170896087,21.81108,22.3712
0.240179456589658,0.307053938654208,21.07404,21.32305
0.240299697017122,0.476577206820774,21.76092,22.66642
0.240704819572301,0.209689806468617,23.34206,23.35243
0.315952474894663,0.0706141401078126,22.78296,23.89264
0.316142989233015,0.408898917750583,24.65552,24.92566
0.316203194799414,0.223487788584588,25.36767,23.16127
0.316438832104978,0.466194337544448,20.02667,20.40067
0.316674516546362,0.095115888050665,24.84915,23.33777
0.316754482491888,0.434087938087136,23.38933,23.69801
0.316902627835598,0.143267048364263,22.91819,25.62403
0.316956183442585,0.307066538081035,21.92527,22.05761
0.317121772815199,0.401519980742723,20.40757,21.71227
0.317214741232862,0.0269380887166396,21.86314,23.39218
0.3175469981686,0.0127023523463225,24.12918,23.37231
0.317582846458553,0.0206439157520831,21.3872,23.11426
0.396607189488179,0.336434720968131,23.22548,24.3881
0.397055680006824,0.20399665064675,24.97231,24.77507
0.397206154716002,0.457008588296457,22.29565,23.83948
0.39733204620893,0.271498993118727,19.56861,20.7191
0.397495939907822,0.127598111122053,13.34553,15.40453
0.398046425493241,0.154862275598911,22.76724,24.66486
0.398360806742673,0.0825188177808509,22.83128,25.34159
0.398398672382484,0.484191127563681,21.40553,22.95449
0.398444520067189,0.202307916643264,23.12523,23.61128
0.398467713538849,0.444766170909924,11.8599,14.16464
0.398493929740425,0.223675338145546,25.38321,23.20775
0.398552883063701,0.298776580349239,20.55339,22.07768
0.398604564022207,0.293850532578507,22.86461,25.5983
0.398707775030516,0.239397370499481,21.46281,21.73823
0.478799364854201,0.0472895858040461,16.23574,17.32549
0.478952637989025,0.0519820577860628,20.15874,20.79855
0.478971767784628,0.301925655736917,17.79296,25.11456
0.479202354452639,0.211942000397749,23.15656,24.27401
0.479218975556364,0.378401001950486,22.44275,22.96488
0.47927015956509,0.293865151766909,22.6914,25.61903
0.479305628785369,0.302124003625652,14.98915,15.52261
0.479404290180716,0.151466859098399,21.28333,22.5588
0.479507762109321,0.117223243319574,23.07716,24.13043
0.479619271075029,0.118721648531022,23.94584,24.99067
0.47973196539639,0.148098713173736,21.21041,22.08361
0.480070211557802,0.45304005575301,22.26538,23.63166
0.480155846225443,0.392951169836495,22.98729,25.11706
0.480374241241933,0.048787383188163,22.42446,22.83764
0.480377284089005,0.119385018549223,23.37724,23.55723
0.480436013761299,0.0126041016725552,24.92273,23.37189
0.480540280717232,0.191005052370698,22.21667,23.10809
0.480611887119094,0.0417356957325464,23.13161,23.40139
0.48063385327157,0.354892002647978,14.21429,14.74326
0.480649870965493,0.495578676178361,25.0296,25.05701
0.480669566212157,0.334932500723268,23.51812,24.83881
0.48079224795968,0.0676181846490712,22.79637,24.03843
0.480817452182784,0.119681777671453,23.10382,24.71819
0.0544810390728685,0.314577329870339,21.61509,21.80364
0.0545238482948953,0.139612316557664,20.70485,21.95503
0.0553636161513964,0.222583092127539,21.63949,22.02528
0.0553857221943019,0.424045551671087,22.43351,23.42969
0.055648365589434,0.225785741742805,25.07834,25.15278
0.0561672616595388,0.293819840003935,22.64565,25.54241
0.0561928746906801,0.458987204203217,23.53775,25.18996
0.0563291969482407,0.466209702807222,15.34658,16.76647
0.0564342708811978,0.362572539755111,22.83018,23.73482
0.0568265315253029,0.225912685922065,21.58895,23.05832
0.0569383855635692,0.434254993002012,23.22794,25.14984
0.0569991272407719,0.495694385160539,22.58556,24.00565
0.135875455937519,0.189813265672539,23.47547,25.24115
0.135940617549522,0.343099503893477,23.21632,24.94631
0.136440523625652,0.352118730418184,14.2407,14.62387
0.136629890808331,0.13449133934152,21.70803,22.9503
0.136636062727458,0.125031203782419,23.48826,24.55393
0.136715605751739,0.0826089484541794,20.09599,21.23631
0.136778820254211,0.186340115584637,25.23154,25.47877
0.136901671409573,0.0134766424275565,25.11033,25.49339
0.137323923176382,0.317130690260197,20.39958,20.6675
0.137508669881862,0.148395145527195,22.2994,22.60772
0.137841566204941,0.305174273396602,22.63347,24.26393
0.137936003792085,0.0156178318448343,20.85244,21.23656
0.138336577279802,0.476390406832925,21.73346,22.11378
0.220951341270791,0.377373402879181,22.10796,22.92882
0.221001918437462,0.171031147878172,22.01116,22.84855
0.221292463761444,0.466850559741117,14.33387,14.76365
0.221352431732328,0.241920541283042,20.5117,21.85762
0.221621735262534,0.0197055336852444,21.41018,23.19377
0.221883182651823,0.252345350534448,23.10046,25.35847
0.222654137110021,0.159539087396812,24.36144,23.43794
0.222705137090486,0.256103871862882,20.31841,21.73977
0.22273355653507,0.0229419803751037,18.4656,19.35174
0.222959311573391,0.328456443102043,22.54391,24.40751
0.223009141578302,0.357728587946095,21.00411,22.35159
0.223106662247119,0.361906935737448,23.4453,23.54797
0.223223329110567,0.482148981476085,21.1319,21.54456
0.311043843569223,0.309007796808483,19.91375,21.20415
0.311139151628895,0.0499832576760891,23.05865,24.58951
0.311382363293287,0.0420446447364969,23.11777,25.42177
0.311605795324311,0.458905546260786,22.67618,24.84305
0.311684696723319,0.364806713721083,20.64492,21.99158
0.31182537644213,0.245970765062741,21.51737,23.17227
0.312105653918195,0.223584582152352,24.51502,23.14175
0.312155501954054,0.147318168038897,21.60097,22.14324
0.31219969838533,0.0856175161839597,13.57692,14.10938
0.312514189470463,0.208655980509392,20.95658,22.49791
0.312749927729032,0.136160028505549,23.79538,24.08361
0.313137395956261,0.460510281233319,25.22022,25.49994
0.398815697799478,0.30962292408027,22.53753,23.92
0.398863926640246,0.0951679923187195,24.52973,23.44401
0.398946297576117,0.391743260063338,23.16321,23.08928
0.399060778051535,0.253900000228177,21.96396,22.81159
0.399163273600207,0.198768088462567,24.9456,25.04794
0.399232824308058,0.424759779896548,22.06702,23.3195
0.399262292798312,0.460713950648132,21.88434,23.18191
0.399422525616046,0.233939203367743,17.42961,18.51369
0.399428497812323,0.238604529832801,20.9852,22.05379
0.399446073939828,0.274660689820338,16.86371,18.29507
0.399649665831179,0.207152260540931,24.99406,25.1009
0.39969674539533,0.199438087305228,24.93441,25.46248
0.399745677123333,0.204434070288592,24.00885,24.6763
0.399767606305943,0.295877285936152,19.53555,20.29009
0.399821912035446,0.202835706726281,24.46267,24.7755
0.39984975346875,0.052681626925676,24.72462,25.57456
0.399950665737171,0.177658193239069,21.64473,21.93584
0.400108288808813,0.0307459134650017,22.60407,24.72854
0.400355584077829,0.316611677016916,19.86366,20.11664
0.400656601316712,0.426715166893474,21.36233,21.77567
0.40066145343353,0.197719483315815,23.62778,25.16841
0.400698534254651,0.194490530417875,24.97434,25.42095
0.401056705394966,0.116270542545538,20.62864,22.00447
0.401256324854097,0.202489493511129,24.31667,24.87063
0.485891662165727,0.245997653774374,22.62558,23.77022
0.486202347208462,0.386069841040276,22.68287,24.02565
0.486593991054789,0.15487690827145,23.26996,24.20404
0.486776152109059,0.486076500276484,20.27991,21.6589
0.486854534872151,0.461576231139452,22.90803,23.54469
0.487156416520421,0.136804785603683,25.36971,23.64642
0.487170231580544,0.0775264947049921,23.11194,23.44415
0.487357753673805,0.167925063690409,25.11141,23.35879
0.487472037025437,0.0668533079980305,21.84237,23.00377
0.487543682118019,0.150552126697212,20.35082,21.7699
0.487768170340152,0.0944601550447798,17.76344,18.04247
0.487775210578798,0.129179017985535,24.80217,25.11437
0.487919322948752,0.132839366085332,22.44585,24.00986
0.487991466583878,0.459988797964061,22.62492,22.80412
0.488045135409829,0.126679925711813,24.80217,25.11437
0.48826053426995,0.137020946072766,24.97247,23.98696
0.488272548008723,0.429578765292152,24.41877,25.37433
0.00528514415549353,0.310381709692961,22.75943,24.2569
0.00580619827684359,0.30610002453787,24.58167,23.16
0.00594209737403162,0.304528337565621,16.07714,16.62198
0.00594669760215538,0.391073790781678,22.30588,23.61206
0.00598360583012436,0.417744189367395,23.03125,23.08344
0.00604951148545751,0.447073091701167,24.76042,23.91656
0.00607231831464183,0.181221745357236,23.69732,23.462
0.00667424699548747,0.426760726836959,22.91761,24.69306
0.00713214003184248,0.302985065168566,22.40578,23.00897
0.00734925505338424,0.364256020625913,24.02632,25.04768
0.00735656876616986,0.303791706512631,22.78434,22.56504
0.00751152559191226,0.159055132368128,22.60471,23.30985
0.0827331487345759,0.455773713055813,22.98001,24.99846
0.0827451435726054,0.197669268659101,25.01771,24.52461
0.083356167616671,0.455652712708665,23.22634,24.86229
0.0833623692554823,0.20749642654424,16.04614,16.55478
0.0835340376495424,0.335569252464535,20.84009,21.36745
0.0835543608173506,0.0349736409179655,22.93134,24.48334
0.0836647634881871,0.146660526787325,22.92235,23.77323
0.0837858066280894,0.00253935499139671,25.76678,24.16806
0.0839414536917502,0.290099502416203,23.7743,25.32954
0.0843910690642815,0.279537504507423,22.3526,23.40104
0.0846281932782063,0.306076627195344,24.66353,23.06525
0.0850533830711129,0.483176661470382,23.34399,24.46959
0.0851058468413548,0.191429390015773,20.16655,21.58491
0.163527809169551,0.455663867772172,22.97236,24.07008
0.163594452186302,0.146050419436389,22.93521,24.62917
0.163705941611113,0.3772032126704,19.91854,20.41627
0.16387720341452,0.169220109469254,23.42154,22.31337
0.163906426330414,0.309006249599481,24.1965,24.7682
0.164120285992965,0.216502176222328,23.09389,25.11429
0.164229393331738,0.458783166279709,19.16667,20.64949
0.164403328722187,0.40619522303069,25.53386,24.20029
0.164412521232759,0.059572881925334,23.16256,25.32418
0.164474481902589,0.172722373085399,24.16511,25.29032
0.16453898428866,0.0571811408983599,24.97127,24.75588
0.16457109107118,0.136176182405896,24.2928,24.78615
0.164945985513645,0.050032887698794,21.13769,21.57211
0.165259180432731,0.0870056821857137,24.5472,24.98147
0.165496100929204,0.219878676919538,20.32536,25.11429
0.165569575969586,0.0393829045966694,24.32062,24.061
0.165679738236065,0.376158841182864,22.08692,23.15682
0.165693133051638,0.0347250621485096,20.30482,20.63329
0.16594416555921,0.321775479965141,18.97808,20.43738
0.243711478404217,0.0171135703865583,13.35859,15.29654
0.243758372898981,0.43756236644588,24.42333,24.75235
0.243779376516727,0.223493726335186,24.93256,23.4297
0.2439933032782,0.093662806361655,22.59594,24.20218
0.244022522030283,0.15913303428537,18.8988,20.32063
0.244461090004398,0.0111088361285667,23.78096,23.48957
0.323176236852287,0.0330137727881171,24.5545,25.71783
0.323248142266664,0.327469266678033,21.8694,22.60619
0.323403298118365,0.307560255802941,18.34883,19.12194
0.323820189319322,0.00235742310838129,23.94806,24.60902
0.323825364626487,0.258760846618522,22.1899,23.76676
0.323916590652436,0.0653650637618858,23.33643,24.98969
0.324266419787733,0.457804649864515,21.99253,22.58494
0.324553834519577,0.399588990948927,21.88031,23.07049
0.324606827102514,0.253027565647168,24.27077,23.28386
0.325322065819165,0.477210113123296,22.51243,22.75736
0.325346779053154,0.168845935176308,22.0556,22.56737
0.403650163701636,0.15201955303302,22.8838,23.86655
0.403686410999683,0.230780580470773,22.69784,22.78309
0.403769141914516,0.196215667450553,24.26416,24.9407
0.403822975272931,0.408943459739586,25.04257,24.67222
0.403831470968999,0.197176781580696,23.56446,25.42247
0.403958864032631,0.193940240177788,24.87381,25.18233
0.404034640295135,0.105634907872146,21.78437,22.19133
0.404104013725329,0.195558892954724,24.82415,24.54028
0.404220614858502,0.244285702136717,23.4685,24.02791
0.404282530135371,0.0299849467915578,19.8925,21.61276
0.404730635143892,0.417529201361648,23.746,23.00067
0.404820119212275,0.232049466999971,21.50397,22.55694
0.404877906503827,0.279772265596202,23.28506,23.873
0.404884842990395,0.198942529397127,24.47094,25.23096
0.405235007342142,0.132266977735848,20.22323,21.14841
0.405306106851924,0.234768142919652,24.80171,25.11454
0.405523570822028,0.00109064546008569,18.49065,19.24839
0.405615491633256,0.474118568020189,18.71302,20.20371
0.405826262771535,0.207088566542794,24.83037,24.94944
0.405862155707345,0.0570917924938905,24.77135,24.78071
0.406027404230334,0.0306318058327656,16.04946,16.61712
0.483477655550018,0.410560880195473,25.86528,24.50893
0.48371243338886,0.371948422702015,22.7118,23.51442
0.484021096769332,0.0707973415874064,20.60163,22.06916
0.484206993089117,0.434859593051666,11.86606,12.38886
0.484256320164375,0.141435743486147,23.07201,24.77632
0.484446876559559,0.306371601845542,19.65005,20.76908
0.484496698567199,0.459144407237238,22.83369,23.98301
0.484848392932918,0.231348703772795,20.86013,22.36219
0.484873643450694,0.136091688531699,24.78304,23.62984
0.485616815142974,0.128290759052094,24.80217,25.11437
0.0218821077235329,0.181996635085613,25.01424,23.37187
0.0219231654309695,0.176915888236128,21.8839,23.21453
0.022129272109737,0.319233814009418,20.9252,21.62077
0.0222790414649126,0.374462324921338,19.8644,20.36748
0.022378253175134,0.214428952139783,22.98522,22.71466
0.022409645252651,0.300944598673287,23.31994,23.39005
0.0225632655083814,0.443902582317785,21.06444,21.75701
0.0231254963883885,0.271489851273101,22.42671,23.08622
0.0231483450708154,0.11664551680826,21.39383,23.10564
0.0232638903706288,0.234637374151646,18.41596,19.82923
0.0235279606449179,0.0578041729045634,22.94821,23.97622
0.0236310979249001,0.167293252779532,23.07775,24.35939
0.0237964029439581,0.271394614555212,22.85984,23.14328
0.0238942274128249,0.476445497846294,24.56816,25.26336
0.0241583459514914,0.290588048270112,14.73061,15.48931
0.0881606041158403,0.0289560719769829,20.79727,22.26737
0.0881786522639914,0.455845173605718,22.15531,23.13697
0.0884336386147879,0.408849691691844,24.91189,26.3134
0.0885218995111359,0.435436712075836,23.01005,24.47208
0.0887801431193509,0.18924288477127,22.58437,24.19246
0.0890374499161908,0.357336508412268,22.99409,24.41475
0.0890806327189608,0.201416682105786,21.77216,23.01513
0.0890926465354482,0.215631300690361,22.40728,23.30346
0.0893494284954386,0.238603070866513,21.05241,22.58298
0.0893516561523597,0.269342521699527,22.82055,23.39604
0.0893549708181922,0.293855966042965,22.59405,24.75114
0.0896406839840722,0.436300552114671,19.63481,21.25906
0.0897976395223736,0.271360181309068,24.23324,24.9322
0.0898417269412448,0.435472406088271,20.692,22.3872
0.08984546411358,0.241032660260805,23.53674,23.0203
0.0901965963317082,0.464075409411942,22.39982,24.28249
0.0903768802653815,0.0479479659534967,22.97401,23.95455
0.168476852048457,0.232294497544675,22.15681,25.11429
0.168572277459191,0.408911798299127,24.96225,24.16115
0.168791521021205,0.23894119611989,14.70329,15.22587
0.168955121550027,0.474590616046578,21.58387,21.43613
0.16925525900087,0.179005541603802,20.6647,21.7538
0.169614892493314,0.220356234717268,21.98065,25.11429
0.170294411012094,0.219369185204704,21.86621,25.11429
0.170416387070446,0.434928025185237,17.57051,18.2638
0.170625835646661,0.456498905850128,21.3564,21.97847
0.248537362356501,0.316020264803224,16.85305,18.27313
0.24859454400314,0.317472258675691,21.9125,23.43942
0.249202745796582,0.00866324783550048,21.90599,23.47068
0.249319296171564,0.22765902737125,22.3485,22.38733
0.249381110898286,0.20401973927418,23.77508,24.88921
0.249430705064965,0.0104274858060887,21.81369,22.43746
0.249970022555827,0.140283144256516,22.83142,23.57781
0.25007720904938,0.225520336589525,14.99943,15.85481
0.250251830148098,0.0712407089324546,14.87754,15.41984
0.250303737899504,0.0455882995001385,23.08057,25.13512
0.25038992280899,0.121023540735721,22.82537,24.94759
0.250419721794742,0.410297667065659,24.9176,24.52235
0.327929524893339,0.185458034572027,14.42007,15.14913
0.328046048087543,0.430281022175648,22.98918,25.18096
0.328301531561237,0.235660029416811,22.62302,23.83543
0.328838565192708,0.151632384149923,20.97883,22.24655
0.328991970746301,0.229738680578204,25.7942,24.94511
0.329022844912345,0.276045980459191,22.75453,23.60028
0.329316888160726,0.11818874489234,22.46721,24.28021
0.329768962779326,0.444160234731586,21.46594,22.03016
0.330174010922027,0.0675905554101164,23.35842,23.16152
0.408697463353704,0.0127098594121433,24.09475,23.49082
0.408899438945753,0.291373112645867,14.99923,16.36429
0.408929671249727,0.193812815214882,25.25609,25.76919
0.409058469342559,0.0342233935699057,21.82593,22.84385
0.409107108381704,0.304876588256339,23.21912,23.22455
0.40929923742749,0.209400872221894,22.02508,25.1142
0.409309413005351,0.161920667965128,22.45785,22.78448
0.409803095282445,0.197140572077199,22.86451,23.80945
0.410203288410141,0.0789742622532215,22.84052,24.21128
0.410355643383468,0.407557665966408,21.37416,22.06601
0.410382072182417,0.0981108960312443,22.48776,23.89611
0.410494900745448,0.249189711488971,21.75902,22.71408
0.410748615060811,0.316844695006913,22.40659,23.81186
0.410865970122835,0.0965166332693113,21.04053,22.0589
0.491069468036414,0.34414797946962,22.71412,24.56633
0.491252306902958,0.131704298065645,23.31236,25.11437
0.491430151635484,0.487415438476045,23.53272,23.39497
0.491554104690522,0.373232884340364,22.47131,23.44477
0.491630022440935,0.14604574290172,23.25044,24.86793
0.491755311655936,0.240924148013024,24.22293,23.07905
0.491772651087217,0.335541445190579,23.42005,22.97819
0.491867249874758,0.447147119708018,25.35721,25.32874
0.491926952485484,0.199228871869081,25.10538,25.35737
0.492095050245212,0.223842929525847,21.00229,21.51311
0.492152257377885,0.152990100641865,17.10725,18.33634
0.492231822809231,0.480530253010833,18.62645,19.93637
0.492377237054484,0.391614624983796,22.79425,24.21214
0.492382033665905,0.488708797686294,22.24399,23.40277
0.492545060565911,0.0526952882558007,24.86429,25.02195
0.492660645148728,0.12373882542813,24.80217,25.11437
0.492986885305266,0.000579255598463963,25.18229,25.80508
0.493405539970768,0.037127261428311,23.00439,25.16227
0.493457081154958,0.0105251651372838,19.60999,20.04166
0.49350897199554,0.0657815215409995,22.44452,23.09769
0.065402902165971,0.494606014177728,22.18313,23.47531
0.0659580792163297,0.379161711703894,17.51987,17.94588
0.0660757941164434,0.495573409922801,24.9278,25.2076
0.0661159105730214,0.107868428693622,22.92743,23.60901
0.066132708208686,0.197682693465176,24.00931,25.15602
0.0665992213797608,0.409761855577289,25.22072,23.28162
0.0668201354557976,0.150591019547931,23.58281,23.43158
0.143590515182398,0.0796122333429495,18.02164,19.4884
0.143861017450746,0.464140736274108,22.42393,23.65953
0.144009680883858,0.00554982102792111,24.91785,25.09458
0.144034153669864,0.0922337268823243,22.27255,23.13399
0.144100094108691,0.171349402567905,24.99365,24.11205
0.14422040203716,0.00443382880385731,24.72875,25.71729
0.144864517702104,0.336177705431543,23.71816,25.77724
0.144928837564873,0.175809288839228,21.59641,21.43357
0.14493707684062,0.314197062219506,17.20384,18.27862
0.145328973422806,0.263213843003522,24.66191,23.16857
0.145537957318766,0.41937563121504,22.32486,22.77693
0.145621052441641,0.491174389349964,24.70126,23.2067
0.235900395863496,0.215681712100517,20.73378,21.59638
0.235903652853608,0.407402037496086,14.37435,15.13433
0.23600742231404,0.184575904153323,22.82092,23.32902
0.236244081813766,0.492901292170267,20.90886,22.32282
0.236291350233808,0.198586889574822,24.79386,25.39582
0.236482733078219,0.436987363572522,21.32052,21.78351
0.236971002876118,0.484908983285873,22.22275,23.43195
0.237004282270364,0.0962080968380355,20.4125,21.72368
0.237012404624354,0.0783482083804837,20.43641,21.83444
